Episode,X,Y,Z
1,-13.84704,1.184545,-15.07219
1,-13.85427,1.184545,-15.05721
1,-13.8615,1.184545,-15.04223
1,-13.9215,1.184545,-15.04339
1,-13.9815,1.184545,-15.04456
1,-14.0415,1.184545,-15.04572
1,-14.1015,1.184545,-15.04688
1,-14.1615,1.184545,-15.04805
1,-14.20783,1.184545,-15.04288
1,-14.25416,1.184545,-15.03771
1,-14.30049,1.184545,-15.03254
1,-14.34682,1.184545,-15.02737
1,-14.39315,1.184545,-15.0222
1,-14.43633,1.184545,-15.01942
1,-14.47952,1.184545,-15.01664
1,-14.5227,1.184545,-15.01386
1,-14.56589,1.184545,-15.01109
1,-14.60907,1.184545,-15.00831
1,-14.64246,1.184545,-14.99398
1,-14.67585,1.184545,-14.97965
1,-14.70924,1.184545,-14.96533
1,-14.74263,1.184545,-14.951
1,-14.77602,1.184545,-14.93668
1,-14.81332,1.184545,-14.93692
1,-14.85063,1.184545,-14.93716
1,-14.88793,1.184545,-14.9374
1,-14.92523,1.184545,-14.93764
1,-14.96253,1.184545,-14.93788
1,-14.96627,1.184545,-14.92208
1,-14.97,1.184545,-14.90628
1,-14.97374,1.184545,-14.89048
1,-14.97747,1.184545,-14.87468
1,-14.9812,1.184545,-14.85888
1,-15.01025,1.184545,-14.84705
1,-15.0393,1.184545,-14.83522
1,-15.06834,1.184545,-14.82339
1,-15.09739,1.184545,-14.81156
1,-15.12643,1.184545,-14.79973
1,-15.17285,1.184545,-14.77477
1,-15.21927,1.184545,-14.74981
1,-15.26569,1.184545,-14.72484
1,-15.31211,1.184545,-14.69988
1,-15.35853,1.184545,-14.67492
1,-15.38762,1.184545,-14.64439
1,-15.4167,1.184545,-14.61387
1,-15.44579,1.184545,-14.58334
1,-15.47488,1.184545,-14.55281
1,-15.50397,1.184545,-14.52229
1,-15.53725,1.184545,-14.49544
1,-15.57053,1.184545,-14.46859
1,-15.6038,1.184545,-14.44175
1,-15.63708,1.184545,-14.4149
1,-15.67036,1.184545,-14.38806
1,-15.7013,1.184545,-14.36434
1,-15.73224,1.184545,-14.34062
1,-15.76319,1.184545,-14.31691
1,-15.79413,1.184545,-14.29319
1,-15.82507,1.184545,-14.26947
1,-15.87757,1.184545,-14.26556
1,-15.93006,1.184545,-14.26164
1,-15.98256,1.184545,-14.25772
1,-16.03505,1.184545,-14.2538
1,-16.08754,1.184545,-14.24988
1,-16.11293,1.184545,-14.22327
1,-16.13832,1.184545,-14.19665
1,-16.16371,1.184545,-14.17003
1,-16.1891,1.184545,-14.14342
1,-16.21449,1.184545,-14.1168
1,-16.22092,1.184545,-14.09747
1,-16.22736,1.184545,-14.07813
1,-16.2338,1.184545,-14.0588
1,-16.24024,1.184545,-14.03947
1,-16.24667,1.184545,-14.02013
1,-16.30449,1.184545,-14.01029
1,-16.3623,1.184545,-14.00045
1,-16.42012,1.184545,-13.99061
1,-16.47794,1.184545,-13.98076
1,-16.53575,1.184545,-13.97092
1,-16.58407,1.184545,-13.96802
1,-16.63239,1.184545,-13.96512
1,-16.6807,1.184545,-13.96222
1,-16.72902,1.184545,-13.95931
1,-16.77734,1.184545,-13.95641
1,-16.81324,1.184545,-13.9078
1,-16.84915,1.184545,-13.85919
1,-16.88506,1.184545,-13.81058
1,-16.92097,1.184545,-13.76197
1,-16.95687,1.184545,-13.71336
1,-17.00952,1.184545,-13.66896
1,-17.06217,1.184545,-13.62455
1,-17.11481,1.184545,-13.58014
1,-17.16746,1.184545,-13.53573
1,-17.22011,1.184545,-13.49132
1,-17.25703,1.184545,-13.47001
1,-17.29395,1.184545,-13.4487
1,-17.33088,1.184545,-13.42738
1,-17.3678,1.184545,-13.40607
1,-17.40472,1.184545,-13.38476
1,-17.41226,1.184545,-13.36827
1,-17.41981,1.184545,-13.35179
1,-17.42735,1.184545,-13.33531
1,-17.43489,1.184545,-13.31883
1,-17.44244,1.184545,-13.30235
1,-17.46161,1.184545,-13.26816
1,-17.48078,1.184545,-13.23397
1,-17.49995,1.184545,-13.19978
1,-17.51912,1.184545,-13.16559
1,-17.53829,1.184545,-13.1314
1,-17.56814,1.184545,-13.12428
1,-17.598,1.184545,-13.11716
1,-17.62785,1.184545,-13.11004
1,-17.6577,1.184545,-13.10293
1,-17.68755,1.184545,-13.09581
1,-17.71851,1.184545,-13.08302
1,-17.74947,1.184545,-13.07024
1,-17.78043,1.184545,-13.05746
1,-17.81138,1.184545,-13.04468
1,-17.84234,1.184545,-13.03189
1,-17.88286,1.184545,-12.98071
1,-17.92337,1.184545,-12.92953
1,-17.96388,1.184545,-12.87836
1,-18.0044,1.184545,-12.82718
1,-18.04491,1.184545,-12.776
1,-18.0474,1.184545,-12.76318
1,-18.04989,1.184545,-12.75036
1,-18.05238,1.184545,-12.73754
1,-18.05487,1.184545,-12.72472
1,-18.05736,1.184545,-12.71189
1,-18.07771,1.184545,-12.6855
1,-18.09807,1.184545,-12.65911
1,-18.11843,1.184545,-12.63272
1,-18.13879,1.184545,-12.60633
1,-18.15914,1.184545,-12.57994
1,-18.16681,1.184545,-12.57722
1,-18.17449,1.184545,-12.5745
1,-18.18216,1.184545,-12.57178
1,-18.18983,1.184545,-12.56906
1,-18.1975,1.184545,-12.56634
1,-18.21447,1.184545,-12.57858
1,-18.23144,1.184545,-12.59082
1,-18.2484,1.184545,-12.60306
1,-18.26537,1.184545,-12.6153
1,-18.28234,1.184545,-12.62754
1,-18.28547,1.184545,-12.59306
1,-18.2886,1.184545,-12.55858
1,-18.29172,1.184545,-12.5241
1,-18.29485,1.184545,-12.48962
1,-18.29798,1.184545,-12.45514
1,-18.31132,1.184545,-12.42615
1,-18.32466,1.184545,-12.39716
1,-18.33799,1.184545,-12.36817
1,-18.35133,1.184545,-12.33918
1,-18.36467,1.184545,-12.31019
1,-18.37675,1.184545,-12.27627
1,-18.38884,1.184545,-12.24234
1,-18.40092,1.184545,-12.20841
1,-18.41301,1.184545,-12.17449
1,-18.42509,1.184545,-12.14056
1,-18.46157,1.184545,-12.10352
1,-18.49804,1.184545,-12.06647
1,-18.53451,1.184545,-12.02943
1,-18.57098,1.184545,-11.99238
1,-18.60745,1.184545,-11.95534
1,-18.6502,1.184545,-11.92822
1,-18.69295,1.184545,-11.9011
1,-18.73571,1.184545,-11.87398
1,-18.77846,1.184545,-11.84686
1,-18.82121,1.184546,-11.81975
1,-18.87526,1.184546,-11.77768
1,-18.9293,1.184546,-11.73561
1,-18.98334,1.184546,-11.69354
1,-19.03738,1.184546,-11.65147
1,-19.09143,1.184546,-11.6094
1,-19.1248,1.184546,-11.56926
1,-19.15817,1.184546,-11.52912
1,-19.19154,1.184546,-11.48897
1,-19.22491,1.184546,-11.44883
1,-19.25829,1.184546,-11.40869
1,-19.28122,1.184546,-11.38581
1,-19.30416,1.184546,-11.36294
1,-19.3271,1.184546,-11.34006
1,-19.35003,1.184546,-11.31719
1,-19.37297,1.184546,-11.29431
1,-19.38021,1.184546,-11.24995
1,-19.38744,1.184546,-11.2056
1,-19.39468,1.184546,-11.16124
1,-19.40192,1.184546,-11.11688
1,-19.40915,1.184546,-11.07252
1,-19.46333,1.184546,-11.06503
1,-19.51751,1.184546,-11.05753
1,-19.57168,1.184546,-11.05003
1,-19.62586,1.184546,-11.04254
1,-19.68004,1.184546,-11.03504
1,-19.67357,1.184546,-10.99342
1,-19.6671,1.184546,-10.9518
1,-19.66064,1.184546,-10.91019
1,-19.65417,1.184546,-10.86857
1,-19.64771,1.184546,-10.82695
1,-19.67439,1.184546,-10.81194
1,-19.70107,1.184546,-10.79693
1,-17.58,1.268076,-19.98
1,-17.56647,1.260228,-19.97502
1,-17.55294,1.248456,-19.97005
1,-17.53941,1.23276,-19.96507
1,-17.52588,1.21314,-19.96009
1,-17.51235,1.189596,-19.95512
1,-17.48984,1.185555,-19.94651
1,-17.46733,1.184748,-19.9379
1,-17.44481,1.184586,-19.92929
1,-17.4223,1.184554,-19.92069
1,-17.39979,1.184547,-19.91208
1,-17.38823,1.184545,-19.88457
1,-17.37667,1.184545,-19.85705
1,-17.3651,1.184545,-19.82954
1,-17.35354,1.184545,-19.80202
1,-17.34197,1.184545,-19.77451
1,-17.34374,1.184545,-19.74596
1,-17.34552,1.184545,-19.71741
1,-17.34729,1.184545,-19.68886
1,-17.34906,1.184545,-19.66031
1,-17.35083,1.184545,-19.63176
1,-17.35764,1.184545,-19.61298
1,-17.36445,1.184545,-19.5942
1,-17.37127,1.184545,-19.57542
1,-17.37808,1.184545,-19.55664
1,-17.38489,1.184545,-19.53787
1,-17.3826,1.184546,-19.51306
1,-17.38032,1.184545,-19.48825
1,-17.37804,1.184545,-19.46345
1,-17.37576,1.184545,-19.43864
1,-17.37347,1.184546,-19.41383
1,-17.35767,1.184545,-19.37824
1,-17.34186,1.184545,-19.34265
1,-17.32605,1.184545,-19.30705
1,-17.31025,1.184545,-19.27146
1,-17.29444,1.184545,-19.23587
1,-17.28638,1.184545,-19.23622
1,-17.27833,1.184545,-19.23657
1,-17.27027,1.184546,-19.23692
1,-17.26221,1.184546,-19.23727
1,-17.25416,1.184546,-19.23763
1,-17.23581,1.184545,-19.19134
1,-17.21746,1.184545,-19.14505
1,-17.19912,1.184545,-19.09876
1,-17.18077,1.184545,-19.05247
1,-17.16242,1.184545,-19.00619
1,-17.15009,1.184545,-18.99413
1,-17.13776,1.184545,-18.98207
1,-17.12543,1.184545,-18.97001
1,-17.1131,1.184545,-18.95795
1,-17.10077,1.184545,-18.94589
1,-17.07003,1.184546,-18.92686
1,-17.0393,1.184545,-18.90783
1,-17.00856,1.184545,-18.8888
1,-16.97783,1.184546,-18.86977
1,-16.94709,1.184545,-18.85074
1,-16.9171,1.184545,-18.85859
1,-16.88711,1.184546,-18.86644
1,-16.85711,1.184545,-18.87429
1,-16.82712,1.184545,-18.88214
1,-16.79713,1.184545,-18.89
1,-16.75658,1.184545,-18.89438
1,-16.71604,1.184545,-18.89876
1,-16.6755,1.184545,-18.90314
1,-16.63495,1.184545,-18.90752
1,-16.59441,1.184545,-18.9119
1,-16.59356,1.184546,-18.9041
1,-16.59272,1.184545,-18.8963
1,-16.59188,1.184545,-18.88849
1,-16.59103,1.184546,-18.88069
1,-16.59019,1.184545,-18.87289
1,-16.58434,1.184545,-18.81592
1,-16.57849,1.184545,-18.75895
1,-16.57264,1.184545,-18.70198
1,-16.56679,1.184545,-18.64502
1,-16.56094,1.184545,-18.58805
1,-16.53828,1.184545,-18.55455
1,-16.51562,1.184545,-18.52106
1,-16.49295,1.184545,-18.48756
1,-16.47029,1.184545,-18.45407
1,-16.44763,1.184545,-18.42057
1,-16.43545,1.184545,-18.40255
1,-16.42327,1.184545,-18.38453
1,-16.4111,1.184545,-18.36652
1,-16.39892,1.184545,-18.3485
1,-16.38674,1.184545,-18.33048
1,-16.36161,1.184545,-18.33053
1,-16.33648,1.184545,-18.33057
1,-16.31134,1.184545,-18.33062
1,-16.28621,1.184545,-18.33067
1,-16.26108,1.184545,-18.33072
1,-16.2359,1.184545,-18.28754
1,-16.21073,1.184545,-18.24436
1,-16.18555,1.184545,-18.20118
1,-16.16038,1.184545,-18.158
1,-16.1352,1.184545,-18.11481
1,-16.09607,1.184545,-18.05838
1,-16.05694,1.184545,-18.00195
1,-16.01781,1.184545,-17.94552
1,-15.97868,1.184545,-17.88908
1,-15.93955,1.184545,-17.83265
1,-15.92232,1.184545,-17.7924
1,-15.90508,1.184545,-17.75214
1,-15.88785,1.184545,-17.71189
1,-15.87062,1.184545,-17.67163
1,-15.8534,1.184545,-17.63138
1,-15.82041,1.184545,-17.59818
1,-15.78742,1.184545,-17.56497
1,-15.75443,1.184545,-17.53176
1,-15.72145,1.184545,-17.49855
1,-15.68846,1.184545,-17.46535
1,-15.67781,1.184545,-17.46416
1,-15.66716,1.184545,-17.46297
1,-15.65651,1.184545,-17.46178
1,-15.64586,1.184545,-17.46059
1,-15.63521,1.184545,-17.4594
1,-15.60354,1.184545,-17.44469
1,-15.57187,1.184545,-17.42998
1,-15.54021,1.184545,-17.41527
1,-15.50854,1.184545,-17.40056
1,-15.47687,1.184545,-17.38585
1,-15.45205,1.184545,-17.37791
1,-15.42723,1.184545,-17.36998
1,-15.40242,1.184545,-17.36205
1,-15.3776,1.184545,-17.35411
1,-15.35278,1.184545,-17.34618
1,-15.3236,1.184545,-17.33895
1,-15.29443,1.184545,-17.33173
1,-15.26525,1.184545,-17.32451
1,-15.23607,1.184545,-17.31728
1,-15.20689,1.184545,-17.31006
1,-15.18801,1.184545,-17.26487
1,-15.16912,1.184545,-17.21968
1,-15.15024,1.184545,-17.17448
1,-15.13136,1.184545,-17.12929
1,-15.11248,1.184545,-17.0841
1,-15.06959,1.184545,-17.03325
1,-15.0267,1.184545,-16.98241
1,-14.9838,1.184545,-16.93157
1,-14.94091,1.184545,-16.88073
1,-14.89802,1.184545,-16.82989
1,-14.88686,1.184545,-16.79825
1,-14.8757,1.184545,-16.76661
1,-14.86454,1.184545,-16.73497
1,-14.85338,1.184545,-16.70334
1,-14.84222,1.184545,-16.6717
1,-14.8162,1.184545,-16.67136
1,-14.79017,1.184545,-16.67101
1,-14.76415,1.184545,-16.67067
1,-14.73812,1.184545,-16.67033
1,-14.7121,1.184545,-16.66998
1,-14.67517,1.184545,-16.63814
1,-14.63824,1.184545,-16.6063
1,-14.60131,1.184545,-16.57446
1,-14.56438,1.184545,-16.54262
1,-14.52745,1.184545,-16.51078
1,-14.48176,1.184545,-16.48331
1,-14.43606,1.184545,-16.45584
1,-14.39036,1.184545,-16.42838
1,-14.34466,1.184545,-16.40091
1,-14.29896,1.184545,-16.37344
1,-14.27479,1.184545,-16.3725
1,-14.25062,1.184545,-16.37156
1,-14.22645,1.184545,-16.37062
1,-14.20228,1.184545,-16.36968
1,-14.1781,1.184545,-16.36874
1,-14.17714,1.184545,-16.36459
1,-14.17618,1.184545,-16.36044
1,-14.17522,1.184545,-16.35629
1,-14.17426,1.184545,-16.35214
1,-14.1733,1.184545,-16.34799
1,-14.16685,1.184545,-16.29988
1,-14.1604,1.184545,-16.25176
1,-14.15395,1.184545,-16.20365
1,-14.1475,1.184545,-16.15554
1,-14.14105,1.184545,-16.10743
1,-14.11806,1.184545,-16.08024
1,-14.09507,1.184545,-16.05306
1,-14.07208,1.184545,-16.02588
1,-14.04909,1.184545,-15.9987
1,-14.0261,1.184545,-15.97152
1,-13.99973,1.184545,-15.92786
1,-13.97336,1.184545,-15.8842
1,-13.94699,1.184545,-15.84055
1,-13.92061,1.184545,-15.79689
1,-13.89424,1.184545,-15.75323
1,-13.85795,1.184545,-15.73884
1,-13.82167,1.184545,-15.72445
1,-13.78538,1.184545,-15.71005
1,-13.74909,1.184545,-15.69566
1,-13.7128,1.184545,-15.68127
1,-13.71177,1.184545,-15.64575
1,-13.71073,1.184545,-15.61023
1,-13.7097,1.184545,-15.57471
1,-13.70866,1.184545,-15.53919
1,-13.70763,1.184545,-15.50367
1,-13.67727,1.184545,-15.48405
1,-13.64691,1.184545,-15.46442
1,-13.61655,1.184545,-15.44479
1,-13.5862,1.184545,-15.42516
1,-13.55584,1.184545,-15.40553
1,-13.51584,1.184545,-15.37225
1,-13.47585,1.184545,-15.33897
1,-13.43585,1.184545,-15.30569
1,-13.39585,1.184545,-15.27241
1,-13.35585,1.184545,-15.23912
1,-13.38477,1.184545,-15.21945
1,-13.41368,1.184545,-15.19977
1,-13.44259,1.184545,-15.1801
1,-13.4715,1.184545,-15.16042
1,-13.50042,1.184545,-15.14074
1,-13.54716,1.184545,-15.14139
1,-13.5939,1.184545,-15.14203
1,-13.64064,1.184545,-15.14268
1,-13.68738,1.184545,-15.14332
1,-13.73412,1.184545,-15.14397
1,-13.75237,1.184545,-15.1386
1,-13.77061,1.184545,-15.13323
1,-13.78886,1.184545,-15.12786
1,-13.80711,1.184545,-15.12249
1,-13.82535,1.184545,-15.11712
1,-13.83258,1.184545,-15.10214
1,-13.83981,1.184545,-15.08716
1,-13.84704,1.184545,-15.07219
1,-13.85427,1.184545,-15.05721
1,-13.8615,1.184545,-15.04223
1,-13.9215,1.184545,-15.04339
1,-13.9815,1.184545,-15.04456
1,-14.0415,1.184545,-15.04572
1,-14.1015,1.184545,-15.04688
1,-14.1615,1.184545,-15.04805
1,-14.20783,1.184545,-15.04288
1,-14.25416,1.184545,-15.03771
1,-14.30049,1.184545,-15.03254
1,-14.34682,1.184545,-15.02737
1,-14.39315,1.184545,-15.0222
1,-14.43633,1.184545,-15.01942
1,-14.47952,1.184545,-15.01664
1,-14.5227,1.184545,-15.01386
1,-14.56589,1.184545,-15.01109
1,-14.60907,1.184545,-15.00831
1,-14.64246,1.184545,-14.99398
1,-14.67585,1.184545,-14.97965
1,-14.70924,1.184545,-14.96533
1,-14.74263,1.184545,-14.951
1,-14.77602,1.184545,-14.93668
1,-14.81332,1.184545,-14.93692
1,-14.85063,1.184545,-14.93716
1,-14.88793,1.184545,-14.9374
1,-14.92523,1.184545,-14.93764
1,-14.96253,1.184545,-14.93788
1,-14.96627,1.184545,-14.92208
1,-14.97,1.184545,-14.90628
1,-14.97374,1.184545,-14.89048
1,-14.97747,1.184545,-14.87468
1,-14.9812,1.184545,-14.85888
1,-15.01025,1.184545,-14.84705
1,-15.0393,1.184545,-14.83522
1,-15.06834,1.184545,-14.82339
1,-15.09739,1.184545,-14.81156
1,-15.12643,1.184545,-14.79973
1,-15.17285,1.184545,-14.77477
1,-15.21927,1.184545,-14.74981
1,-15.26569,1.184545,-14.72484
1,-15.31211,1.184545,-14.69988
1,-15.35853,1.184545,-14.67492
1,-15.38762,1.184545,-14.64439
1,-15.4167,1.184545,-14.61387
1,-15.44579,1.184545,-14.58334
1,-15.47488,1.184545,-14.55281
1,-15.50397,1.184545,-14.52229
1,-15.53725,1.184545,-14.49544
1,-15.57053,1.184545,-14.46859
1,-15.6038,1.184545,-14.44175
1,-15.63708,1.184545,-14.4149
1,-15.67036,1.184545,-14.38806
1,-15.7013,1.184545,-14.36434
1,-15.73224,1.184545,-14.34062
1,-15.76319,1.184545,-14.31691
1,-15.79413,1.184545,-14.29319
1,-15.82507,1.184545,-14.26947
1,-15.87757,1.184545,-14.26556
1,-15.93006,1.184545,-14.26164
1,-15.98256,1.184545,-14.25772
1,-16.03505,1.184545,-14.2538
1,-16.08754,1.184545,-14.24988
1,-16.11293,1.184545,-14.22327
1,-16.13832,1.184545,-14.19665
1,-16.16371,1.184545,-14.17003
1,-16.1891,1.184545,-14.14342
1,-16.21449,1.184545,-14.1168
1,-16.22092,1.184545,-14.09747
1,-16.22736,1.184545,-14.07813
1,-16.2338,1.184545,-14.0588
1,-16.24024,1.184545,-14.03947
1,-16.24667,1.184545,-14.02013
1,-16.30449,1.184545,-14.01029
1,-16.3623,1.184545,-14.00045
1,-16.42012,1.184545,-13.99061
1,-16.47794,1.184545,-13.98076
1,-16.53575,1.184545,-13.97092
1,-16.58407,1.184545,-13.96802
1,-16.63239,1.184545,-13.96512
1,-16.6807,1.184545,-13.96222
1,-16.72902,1.184545,-13.95931
1,-16.77734,1.184545,-13.95641
1,-16.81324,1.184545,-13.9078
1,-16.84915,1.184545,-13.85919
1,-16.88506,1.184545,-13.81058
1,-16.92097,1.184545,-13.76197
1,-16.95687,1.184545,-13.71336
1,-17.00952,1.184545,-13.66896
1,-17.06217,1.184545,-13.62455
1,-17.11481,1.184545,-13.58014
1,-17.16746,1.184545,-13.53573
1,-17.22011,1.184545,-13.49132
1,-17.25703,1.184545,-13.47001
1,-17.29395,1.184545,-13.4487
1,-17.33088,1.184545,-13.42738
1,-17.3678,1.184545,-13.40607
1,-17.40472,1.184545,-13.38476
1,-17.41226,1.184545,-13.36827
1,-17.41981,1.184545,-13.35179
1,-17.42735,1.184545,-13.33531
1,-17.43489,1.184545,-13.31883
1,-17.44244,1.184545,-13.30235
1,-17.46161,1.184545,-13.26816
1,-17.48078,1.184545,-13.23397
1,-17.49995,1.184545,-13.19978
1,-17.51912,1.184545,-13.16559
1,-17.53829,1.184545,-13.1314
1,-17.56814,1.184545,-13.12428
1,-17.598,1.184545,-13.11716
1,-17.62785,1.184545,-13.11004
1,-17.6577,1.184545,-13.10293
1,-17.68755,1.184545,-13.09581
1,-17.71851,1.184545,-13.08302
1,-17.74947,1.184545,-13.07024
1,-17.78043,1.184545,-13.05746
1,-17.81138,1.184545,-13.04468
1,-17.84234,1.184545,-13.03189
1,-17.88286,1.184545,-12.98071
1,-17.92337,1.184545,-12.92953
1,-17.96388,1.184545,-12.87836
1,-18.0044,1.184545,-12.82718
1,-18.04491,1.184545,-12.776
1,-18.0474,1.184545,-12.76318
1,-18.04989,1.184545,-12.75036
1,-18.05238,1.184545,-12.73754
1,-18.05487,1.184545,-12.72472
1,-18.05736,1.184545,-12.71189
1,-18.07771,1.184545,-12.6855
1,-18.09807,1.184545,-12.65911
1,-18.11843,1.184545,-12.63272
1,-18.13879,1.184545,-12.60633
1,-18.15914,1.184545,-12.57994
1,-18.16681,1.184545,-12.57722
1,-18.17449,1.184545,-12.5745
1,-18.18216,1.184545,-12.57178
1,-18.18983,1.184545,-12.56906
1,-18.1975,1.184545,-12.56634
1,-18.21447,1.184545,-12.57858
1,-18.23144,1.184545,-12.59082
1,-18.2484,1.184545,-12.60306
1,-18.26537,1.184545,-12.6153
1,-18.28234,1.184545,-12.62754
1,-18.28547,1.184545,-12.59306
1,-18.2886,1.184545,-12.55858
1,-18.29172,1.184545,-12.5241
1,-18.29485,1.184545,-12.48962
1,-18.29798,1.184545,-12.45514
1,-18.31132,1.184545,-12.42615
1,-18.32466,1.184545,-12.39716
1,-18.33799,1.184545,-12.36817
1,-18.35133,1.184545,-12.33918
1,-18.36467,1.184545,-12.31019
1,-18.37675,1.184545,-12.27627
1,-18.38884,1.184545,-12.24234
1,-18.40092,1.184545,-12.20841
1,-18.41301,1.184545,-12.17449
1,-18.42509,1.184545,-12.14056
1,-18.46157,1.184545,-12.10352
1,-18.49804,1.184545,-12.06647
1,-18.53451,1.184545,-12.02943
1,-18.57098,1.184545,-11.99238
1,-18.60745,1.184545,-11.95534
1,-18.6502,1.184545,-11.92822
1,-18.69295,1.184545,-11.9011
1,-18.73571,1.184545,-11.87398
1,-18.77846,1.184545,-11.84686
1,-18.82121,1.184546,-11.81975
1,-18.87526,1.184546,-11.77768
1,-18.9293,1.184546,-11.73561
1,-18.98334,1.184546,-11.69354
1,-19.03738,1.184546,-11.65147
1,-19.09143,1.184546,-11.6094
1,-19.1248,1.184546,-11.56926
1,-19.15817,1.184546,-11.52912
1,-19.19154,1.184546,-11.48897
1,-19.22491,1.184546,-11.44883
1,-19.25829,1.184546,-11.40869
1,-19.28122,1.184546,-11.38581
1,-19.30416,1.184546,-11.36294
1,-19.3271,1.184546,-11.34006
1,-19.35003,1.184546,-11.31719
1,-19.37297,1.184546,-11.29431
1,-19.38021,1.184546,-11.24995
1,-19.38744,1.184546,-11.2056
1,-19.39468,1.184546,-11.16124
1,-19.40192,1.184546,-11.11688
1,-19.40915,1.184546,-11.07252
1,-19.46333,1.184546,-11.06503
1,-19.51751,1.184546,-11.05753
1,-19.57168,1.184546,-11.05003
1,-19.62586,1.184546,-11.04254
1,-19.68004,1.184546,-11.03504
1,-19.67357,1.184546,-10.99342
1,-19.6671,1.184546,-10.9518
1,-19.66064,1.184546,-10.91019
1,-19.65417,1.184546,-10.86857
1,-19.64771,1.184546,-10.82695
1,-19.67439,1.184546,-10.81194
1,-19.70107,1.184546,-10.79693
1,-19.72776,1.184546,-10.78192
1,-19.75444,1.184546,-10.76691
1,-19.78112,1.184546,-10.7519
1,-19.74658,1.184546,-10.74185
1,-19.71204,1.184546,-10.7318
1,-19.67749,1.184546,-10.72175
1,-19.64295,1.184546,-10.71169
1,-19.60841,1.184546,-10.70164
1,-19.58496,1.184546,-10.67055
1,-19.56152,1.184546,-10.63945
1,-19.53808,1.184546,-10.60835
1,-19.51463,1.184546,-10.57726
1,-19.49119,1.184546,-10.54616
1,-19.4839,1.184546,-10.55119
1,-19.47661,1.184546,-10.55622
1,-19.46933,1.184546,-10.56124
1,-19.46204,1.184546,-10.56627
1,-19.45475,1.184546,-10.5713
1,-19.44341,1.184546,-10.52714
1,-19.43208,1.184546,-10.48298
1,-19.42074,1.184546,-10.43882
1,-19.4094,1.184546,-10.39466
1,-19.39806,1.184546,-10.3505
1,-19.35977,1.184546,-10.34757
1,-19.32148,1.184546,-10.34465
1,-19.2832,1.184546,-10.34172
1,-19.24491,1.184546,-10.3388
1,-19.20662,1.184546,-10.33587
1,-19.20299,1.184546,-10.3309
1,-19.19937,1.184546,-10.32594
1,-19.19575,1.184546,-10.32097
1,-19.19213,1.184546,-10.316
1,-19.1885,1.184546,-10.31103
1,-19.18333,1.184546,-10.2891
1,-19.17817,1.184546,-10.26716
1,-19.173,1.184546,-10.24523
1,-19.16783,1.184546,-10.22329
1,-19.16266,1.184546,-10.20136
1,-19.11919,1.184546,-10.17496
1,-19.07573,1.184546,-10.14856
1,-19.03226,1.184546,-10.12216
1,-18.98879,1.184546,-10.09577
1,-18.94532,1.184546,-10.06937
1,-18.92161,1.184546,-10.04274
1,-18.8979,1.184546,-10.01611
1,-18.8742,1.184546,-9.989477
1,-18.85049,1.184546,-9.962847
1,-18.82678,1.184545,-9.936216
1,-18.79701,1.184545,-9.927838
1,-18.76723,1.184545,-9.91946
1,-18.73746,1.184545,-9.911082
1,-18.70769,1.184545,-9.902703
1,-18.67792,1.184545,-9.894324
1,-18.6654,1.184545,-9.879931
1,-18.65289,1.184545,-9.865539
1,-18.64037,1.184545,-9.851146
1,-18.62786,1.184545,-9.836753
1,-18.61534,1.184545,-9.82236
1,-18.60487,1.184545,-9.812545
1,-18.59441,1.184545,-9.80273
1,-18.58394,1.184545,-9.792914
1,-18.57348,1.184545,-9.7831
1,-18.56301,1.184545,-9.773285
1,-18.56527,1.184545,-9.728322
1,-18.56752,1.184545,-9.683359
1,-18.56977,1.184545,-9.638396
1,-18.57203,1.184545,-9.593433
1,-18.57428,1.184545,-9.54847
1,-18.54019,1.184545,-9.48847
1,-18.50611,1.184545,-9.42847
1,-18.47202,1.184545,-9.368469
1,-18.43793,1.184545,-9.308469
1,-18.40384,1.184545,-9.248468
1,-18.38783,1.184545,-9.206754
1,-18.3718,1.184545,-9.165039
1,-18.35578,1.184545,-9.123324
1,-18.33976,1.184545,-9.08161
1,-18.32374,1.184545,-9.039895
1,-18.3028,1.184545,-9.053991
1,-18.28185,1.184545,-9.068088
1,-18.26091,1.184545,-9.082184
1,-18.23996,1.184545,-9.09628
1,-18.21902,1.184545,-9.110376
1,-18.19454,1.184545,-9.063289
1,-18.17006,1.184545,-9.016201
1,-18.14558,1.184545,-8.969113
1,-18.1211,1.184545,-8.922026
1,-18.09663,1.184545,-8.874938
1,-18.09477,1.184545,-8.863709
1,-18.09291,1.184545,-8.852481
1,-18.09106,1.184545,-8.841252
1,-18.0892,1.184545,-8.830024
1,-18.08735,1.184545,-8.818795
1,-18.05155,1.184545,-8.795336
1,-18.01575,1.184545,-8.771876
1,-17.97995,1.184545,-8.748417
1,-17.94415,1.184545,-8.724957
1,-17.90835,1.184545,-8.701498
1,-17.90111,1.184545,-8.729575
1,-17.89388,1.184545,-8.757652
1,-17.88664,1.184545,-8.785729
1,-17.8794,1.184545,-8.813807
1,-17.87217,1.184545,-8.841884
1,-17.84134,1.184545,-8.829571
1,-17.81051,1.184545,-8.817258
1,-17.77968,1.184545,-8.804945
1,-17.74885,1.184545,-8.792632
1,-17.71802,1.184545,-8.780319
1,-17.67618,1.184545,-8.777041
1,-17.63434,1.184545,-8.773764
1,-17.59251,1.184545,-8.770486
1,-17.55067,1.184545,-8.767208
1,-17.50883,1.184545,-8.76393
